id,word,type,label
33496,me,O,20
33497,feel,O,20
33498,better,O,20
33499,when,O,20
33500,I'm,O,20
33501,sick,O,20
33502,.,O,20

33503,Hope,O,20
33504,to,O,20
33505,see,O,20
33506,a,O,20
33507,lot,O,20
33508,of,O,20
33509,people,O,20
33510,at,O,20
33511,game,O,20
33512,night,O,20
33513,at,O,20
33514,@gathering_umc,O,20
33515,tonight,O,20
33516,.,O,20
33517,Plenty,O,20
33518,of,O,20
33519,games,O,20
33520,to,O,20
33521,choose,O,20
33522,from,O,20
33523,just,O,20
33524,from,O,20
33525,my,O,20
33526,family,O,20
33527,.,O,20
33528,:),O,20

33529,RT,O,20
33530,@jakeandamir,O,20
33531,:,O,20
33532,If,O,20
33533,you,O,20
33534,would,O,20
33535,have,O,20
33536,told,O,20
33537,me,O,20
33538,20,O,20
33539,years,O,20
33540,ago,O,20
33541,that,O,20
33542,YOM,B-other,5
33543,KIPPUR,I-other,15
33544,would,O,20
33545,be,O,20
33546,trending,O,20
33547,on,O,20
33548,twitter,B-company,0
33549,I'd,O,20
33550,be,O,20
33551,all,O,20
33552,like,O,20
33553,&quot;,O,20
33554,what,O,20
33555,'s,O,20
33556,twitter,B-company,0
33557,?&quot;,O,20

33558,so,O,20
33559,much,O,20
33560,for,O,20
33561,trying,O,20
33562,to,O,20
33563,do,O,20
33564,my,O,20
33565,h/w,O,20
33566,before,O,20
33567,my,O,20
33568,bday,O,20
33569,weekend,O,20
33570,.,O,20
33571,working,O,20
33572,til,O,20
33573,close,O,20
33574,:/,O,20

33575,RT,O,20
33576,@its_QuiB,O,20
33577,@jperiod1015,O,20
33578,cooking,O,20
33579,next,O,20
33580,week,O,20
33581,!!:,O,20
33582,)),O,20
33583,&lt;,O,20
33584,&gt;,O,20
33585,lol,O,20
33586,bet,O,20
33587,!,O,20

33588,RT,O,20
33589,@Quotealicious,O,20
33590,:,O,20
33591,A,O,20
33592,guy,O,20
33593,&amp;,O,20
33594,girl,O,20
33595,can,O,20
33596,be,O,20
33597,friends,O,20
33598,.,O,20
33599,But,O,20
33600,sooner,O,20
33601,or,O,20
33602,later,O,20
33603,",",O,20
33604,one,O,20
33605,will,O,20
33606,fall,O,20
33607,for,O,20
33608,the,O,20
33609,other,O,20
33610,.,O,20
33611,Maybe,O,20
33612,too,O,20
33613,early,O,20
33614,",",O,20
33615,maybe,O,20
33616,too,O,20
33617,LATE,O,20
33618,or,O,20
33619,may,O,20
33620,...,O,20

33621,@P_Rezzphere,O,20
33622,:,O,20
33623,uh,O,20
33624,...,O,20
33625,Fruit,O,20
33626,this,O,20
33627,time,O,20
33628,..,O,20
33629,Gotta,O,20
33630,stay,O,20
33631,in,O,20
33632,shape,O,20
33633,my,O,20
33634,brotha,O,20
33635,...,O,20

33636,@CHAMBERSfever,O,20
33637,i,O,20
33638,used,O,20
33639,to,O,20
33640,have,O,20
33641,fishes,O,20
33642,but,O,20
33643,they,O,20
33644,lived,O,20
33645,like,O,20
33646,5,O,20
33647,days,O,20
33648,what,O,20
33649,pet,O,20
33650,would,O,20
33651,you,O,20
33652,like,O,20
33653,to,O,20
33654,have,O,20
33655,?,O,20
33656,i'm,O,20
33657,deeply,O,20
33658,in,O,20
33659,love,O,20
33660,with,O,20
33661,Eli,B-person,6

33662,After,O,20
33663,the,O,20
33664,Storm,O,20
33665,-,O,20
33666,http://newzfor.me/?7r7c,O,20
33667,[,O,20
33668,Like,O,20
33669,it,O,20
33670,?,O,20
33671,http://bit.ly/cWAfsq,O,20
33672,],O,20

33673,@JayDubshow,O,20
33674,it,O,20
33675,showed,O,20
33676,you,O,20
33677,Clapping,O,20
33678,on,O,20
33679,TV,O,20
33680,after,O,20
33681,the,O,20
33682,Swagger/Kofi,B-other,5
33683,Match,I-other,15
33684,Lol,O,20

33685,RT,O,20
33686,@PeterRabbitt,O,20
33687,:,O,20
33688,HAPPY,O,20
33689,BIRTHDAY,O,20
33690,TO,O,20
33691,@DaDaDaphne,O,20
33692,WISHIN,O,20
33693,YOU,O,20
33694,THE,O,20
33695,BEST,O,20
33696,&amp;,O,20
33697,HOPE,O,20
33698,YOU,O,20
33699,HAVE,O,20
33700,A,O,20
33701,WONDERFUL,O,20
33702,DAY,O,20

33703,@becky_89,O,20
33704,Oh,O,20
33705,dear,O,20
33706,",",O,20
33707,well,O,20
33708,i'll,O,20
33709,cheer,O,20
33710,you,O,20
33711,up,O,20
33712,on,O,20
33713,Wednesday,O,20
33714,!,O,20
33715,xx,O,20

33716,Today,O,20
33717,'s,O,20
33718,Vuelter,B-other,5
33719,blog,I-other,15
33720,:,O,20
33721,http://bit.ly/choe8Y,O,20

33722,if,O,20
33723,i,O,20
33724,hit,O,20
33725,tweet,O,20
33726,limit,O,20
33727,again,O,20
33728,today,O,20
33729,",",O,20
33730,i'm,O,20
33731,gonna,O,20
33732,be,O,20
33733,so,O,20
33734,frickin,O,20
33735,',O,20
33736,pissed,O,20
33737,.,O,20

33738,@eatzombiebabies,O,20
33739,haha,O,20
33740,maybe,O,20
33741,we'll,O,20
33742,dance,O,20
33743,off,O,20
33744,in,O,20
33745,the,O,20
33746,online,O,20
33747,stream,O,20
33748,tomorrow,O,20
33749,!,O,20
33750,lol,O,20

33751,@George_Hill3,O,20
33752,u,O,20
33753,made,O,20
33754,my,O,20
33755,day,O,20
33756,:),O,20

33757,&quot;,O,20
33758,When,O,20
33759,you,O,20
33760,don't,O,20
33761,get,O,20
33762,what,O,20
33763,you,O,20
33764,want,O,20
33765,",",O,20
33766,you,O,20
33767,suffer,O,20
33768,.,O,20
33769,If,O,20
33770,you,O,20
33771,get,O,20
33772,it,O,20
33773,",",O,20
33774,you,O,20
33775,suffer,O,20
33776,too,O,20
33777,since,O,20
33778,you,O,20
33779,can't,O,20
33780,hold,O,20
33781,on,O,20
33782,to,O,20
33783,it,O,20
33784,forever,O,20
33785,.&quot;,O,20
33786,~,O,20
33787,Peaceful,O,20
33788,Warrior,O,20

33789,RT,O,20
33790,@iSplashInYoMouf,O,20
33791,:,O,20
33792,RE*TWEET,O,20
33793,IF,O,20
33794,YOU,O,20
33795,GOING,O,20
33796,OUT,O,20
33797,TONIGHT,O,20
33798,?,O,20

33799,Ready,O,20
33800,for,O,20
33801,Friday,O,20
33802,night,O,20
33803,at,O,20
33804,The,B-facility,1
33805,Pub,I-facility,11
33806,!,O,20
33807,DUDE,O,20
33808,Jones,B-person,6
33809,playing,O,20
33810,inside,O,20
33811,and,O,20
33812,DJ,B-musicartist,4
33813,Chris,I-musicartist,14
33814,L,I-musicartist,14
33815,in,O,20
33816,Loft,O,20

33817,'RT,O,20
33818,@chambermusician,O,20
33819,Sprezzatura,O,20
33820,Time,O,20
33821,(,O,20
33822,"""",O,20
33823,But,O,20
33824,",",O,20
33825,I,O,20
33826,could,O,20
33827,play,O,20
33828,it,O,20
33829,in,O,20
33830,practice,O,20
33831,"""",O,20
33832,),O,20
33833,#music,O,20
33834,#musicians,O,20
33835,http://su.pr/3iJ0RE',O,20

33836,@luvgh62,O,20
33837,next,O,20
33838,sun,O,20
33839,on,O,20
33840,stelly,O,20
33841,day-boo,O,20
33842,!,O,20

33843,found,O,20
33844,some,O,20
33845,really,O,20
33846,funny,O,20
33847,pictures,O,20
33848,of,O,20
33849,1st,O,20
33850,year,O,20
33851,:,O,20
33852,L,O,20
33853,going,O,20
33854,to,O,20
33855,put,O,20
33856,them,O,20
33857,on,O,20
33858,facebook,B-company,0
33859,now,O,20
33860,!!,O,20

33861,@bubzeh,O,20
33862,What,O,20
33863,are,O,20
33864,you,O,20
33865,up,O,20
33866,to,O,20
33867,today,O,20
33868,?,O,20

33869,'or,O,20
33870,even,O,20
33871,in,O,20
33872,a,O,20
33873,69,O,20
33874,.,O,20
33875,smother,O,20
33876,me,O,20
33877,w/,O,20
33878,it,O,20
33879,and,O,20
33880,hold,O,20
33881,my,O,20
33882,dick,O,20
33883,like,O,20
33884,a,O,20
33885,joystick,O,20
33886,when,O,20
33887,u,O,20
33888,do,O,20
33889,it,O,20
33890,.,O,20
33891,shit,O,20
33892,...,O,20
33893,say,O,20
33894,some,O,20
33895,shit,O,20
33896,like,O,20
33897,"""",O,20
33898,suck,O,20
33899,this,O,20
33900,pussy,O,20
33901,"""",O,20
33902,i,O,20
33903,wont,O,20
33904,laugh,O,20
33905,.',O,20

33906,I,O,20
33907,love,O,20
33908,it,O,20
33909,",",O,20
33910,I,O,20
33911,can,O,20
33912,torment,O,20
33913,my,O,20
33914,friends,O,20
33915,and,O,20
33916,their,O,20
33917,kids,O,20
33918,long,O,20
33919,distance,O,20
33920,via,O,20
33921,fb,B-company,0
33922,and,O,20
33923,twitter,B-company,0
33924,.,O,20
33925,Mwahaha,O,20
33926,!,O,20

33927,Need,O,20
33928,it,O,20
33929,to,O,20
33930,be,O,20
33931,slammed,O,20
33932,at,O,20
33933,the,O,20
33934,haus,O,20
33935,tonight,O,20

33936,@Jfordj12,O,20
33937,Wee,O,20
33938,need,O,20
33939,u,O,20
33940,to,O,20
33941,make,O,20
33942,it,O,20
33943,happen,O,20
33944,on,O,20
33945,Sunday,O,20

33946,Best,O,20
33947,#free,O,20
33948,#livemusic,O,20
33949,in,O,20
33950,#Denver,B-geo-loc,2
33951,tonight,O,20
33952,with,O,20
33953,the,O,20
33954,return,O,20
33955,of,O,20
33956,Breaking,B-musicartist,4
33957,&amp;,I-musicartist,14
33958,Entering,I-musicartist,14
33959,.,O,20
33960,Be,O,20
33961,sure,O,20
33962,to,O,20
33963,come,O,20
33964,down,O,20
33965,to,O,20
33966,Hi,B-facility,1
33967,Pac,I-facility,11
33968,and,O,20
33969,check,O,20
33970,it,O,20
33971,out,O,20
33972,!,O,20

33973,Xbox,B-product,7
33974,360,I-product,17
33975,:,O,20
33976,Enslaved,B-product,7
33977,:,I-product,17
33978,Odyssey,I-product,17
33979,to,I-product,17
33980,the,I-product,17
33981,West,I-product,17
33982,Demo,O,20
33983,Coming,O,20
33984,to,O,20
33985,PlayStation,B-product,7
33986,Network,I-product,17
33987,on,O,20
33988,September,O,20
33989,...,O,20
33990,http://bit.ly/9gFTHn,O,20

33991,I'm,O,20
33992,at,O,20
33993,Bowl,B-facility,1
33994,Long,I-facility,11
33995,Island,I-facility,11
33996,(,O,20
33997,138,O,20
33998,West,O,20
33999,Ave,O,20
34000,",",O,20
34001,Patchogue),B-geo-loc,2
34002,.,O,20
34003,http://4sq.com/aX6N26,O,20

34004,@superanne,O,20
34005,Can,O,20
34006,I,O,20
34007,get,O,20
34008,a,O,20
34009,Twitter,B-company,0
34010,software,O,20
34011,to,O,20
34012,spew,O,20
34013,random,O,20
34014,bullshit,O,20
34015,about,O,20
34016,airports/coffee/conferences,O,20
34017,?,O,20
34018,Cause,O,20
34019,that,O,20
34020,would,O,20
34021,free,O,20
34022,up,O,20
34023,some,O,20
34024,time,O,20
34025,.,O,20

34026,Woot,O,20
34027,!,O,20
34028,My,O,20
34029,Oakland,B-geo-loc,2
34030,line,O,20
34031,made,O,20
34032,the,O,20
34033,list,O,20
34034,.,O,20
34035,|,O,20
34036,MT,O,20
34037,@LaphamsQuart,O,20
34038,We've,O,20
34039,posted,O,20
34040,the,O,20
34041,best,O,20
34042,of,O,20
34043,yesterday,O,20
34044,'s,O,20
34045,#mycityis,O,20
34046,definitions,O,20
34047,.,O,20
34048,http://bit.ly/dffSJG,O,20

34049,Game,O,20
34050,tonight,O,20
34051,with,O,20
34052,Tessa,B-person,6
34053,.,O,20
34054,I,O,20
34055,get,O,20
34056,to,O,20
34057,see,O,20
34058,Seanzie,B-person,6
34059,if,O,20
34060,he,O,20
34061,goes,O,20
34062,:),O,20
34063,.,O,20
34064,I,O,20
34065,get,O,20
34066,to,O,20
34067,see,O,20
34068,my,O,20
34069,boyfriend,O,20
34070,too,O,20
34071,&lt;,O,20
34072,3,O,20
34073,c,O,20
34074,:,O,20

34075,Twenty,O,20
34076,five,O,20
34077,after,O,20
34078,Three,O,20

34079,im,O,20
34080,tired,O,20
34081,of,O,20
34082,doing,O,20
34083,this,O,20
34084,short,O,20
34085,hair,O,20
34086,thing,O,20
34087,.,O,20
34088,i,O,20
34089,need,O,20
34090,pay,O,20
34091,day,O,20
34092,to,O,20
34093,come,O,20
34094,alreadyyyy,O,20
34095,!!,O,20

34096,'RT,O,20
34097,@veganbotanicals,O,20
34098,:,O,20
34099,alright,O,20
34100,#vegans,O,20
34101,!,O,20
34102,ANY,O,20
34103,purchase,O,20
34104,from,O,20
34105,our,O,20
34106,etsy,O,20
34107,shop,O,20
34108,is,O,20
34109,1/2,O,20
34110,off,O,20
34111,when,O,20
34112,you,O,20
34113,type,O,20
34114,"""",O,20
34115,go,O,20
34116,#vegan,O,20
34117,"""",O,20
34118,in,O,20
34119,the,O,20
34120,message,O,20
34121,to,O,20
34122,seller,O,20
34123,at,O,20
34124,c,O,20
34125,...',O,20

34126,Let,O,20
34127,'s,O,20
34128,all,O,20
34129,take,O,20
34130,a,O,20
34131,shot,O,20
34132,for,O,20
34133,Lindsay,B-person,6
34134,Lohan,I-person,16
34135,tonight,O,20
34136,.,O,20
34137,Maybe,O,20
34138,snort,O,20
34139,a,O,20
34140,line,O,20
34141,if,O,20
34142,you're,O,20
34143,a,O,20
34144,real,O,20
34145,dedicated,O,20
34146,fan,O,20
34147,.,O,20

34148,@yamyamjones,O,20
34149,haha,O,20
34150,!,O,20
34151,Thts,O,20
34152,actually,O,20
34153,quite,O,20
34154,useful,O,20
34155,x,O,20
34156,lmao,O,20
34157,x,O,20
34158,iv,O,20
34159,never,O,20
34160,thought,O,20
34161,bout,O,20
34162,tht,O,20
34163,before,O,20
34164,x,O,20
34165,I'm,O,20
34166,glad,O,20
34167,it,O,20
34168,made,O,20
34169,yu,O,20
34170,smile,O,20
34171,x,O,20
34172,:D,O,20

34173,Gettin,O,20
34174,it,O,20
34175,in,O,20
34176,tonight,O,20
34177,!,O,20
34178,Shoutsout,O,20
34179,to,O,20
34180,the,O,20
34181,homie,O,20
34182,Jarred,B-person,6
34183,Gidley,I-person,16
34184,!,O,20

34185,I,O,20
34186,just,O,20
34187,remembered,O,20
34188,this,O,20
34189,week,O,20
34190,is,O,20
34191,The,B-facility,1
34192,Heatwave,I-facility,11
34193,7th,O,20
34194,birthday,O,20
34195,...,O,20
34196,meant,O,20
34197,to,O,20
34198,make,O,20
34199,tonight,O,20
34200,'s,O,20
34201,Brixton,B-geo-loc,2
34202,bashment,O,20
34203,our,O,20
34204,birthday,O,20
34205,party,O,20
34206,but,O,20
34207,I,O,20
34208,forgot,O,20
34209,LOL,O,20

34210,I,O,20
34211,want,O,20
34212,2,O,20
34213,talk,O,20
34214,2,O,20
34215,some,O,20
34216,people,O,20
34217,before,O,20
34218,i,O,20
34219,go,O,20
34220,to,O,20
34221,sleep,O,20
34222,:(,O,20
34223,http://tinychat.com/welovejustinbieber,O,20

34224,@leahmrb,O,20
34225,Same,O,20
34226,time,O,20
34227,as,O,20
34228,you,O,20
34229,silly,O,20
34230,!!,O,20
34231,#lushy,O,20

34232,Free,O,20
34233,Romeo,B-other,5
34234,&amp;,I-other,15
34235,Julliet,I-other,15
34236,under,O,20
34237,the,O,20
34238,stars,O,20
34239,tonight,O,20
34240,thru,O,20
34241,Sunday,O,20
34242,in,O,20
34243,South,B-geo-loc,2
34244,Park-,I-geo-loc,12
34245,please,O,20
34246,retweet,O,20
34247,please,O,20
34248,come,O,20
34249,!,O,20
34250,http://is.gd/ff482,O,20

34251,',O,20
34252,Breaking,B-movie,3
34253,Dawn,I-movie,13
34254,',O,20
34255,Returns,O,20
34256,to,O,20
34257,Vancouver,B-geo-loc,2
34258,on,O,20
34259,January,O,20
34260,11th,O,20
34261,http://bit.ly/dbDMs8,O,20

34262,@ShayalKumar,O,20
34263,GooD,O,20
34264,MorNinG,O,20
34265,:),O,20
34266,HaVe,O,20
34267,A,O,20
34268,GrEaT,O,20
34269,DaY,O,20
34270,:),O,20

34271,@RotaryCarClub,O,20
34272,r,O,20
34273,you,O,20
34274,driving,O,20
34275,this,O,20
34276,time,O,20
34277,?,O,20

34278,Good,O,20
34279,morning,O,20
34280,!,O,20
34281,Today,O,20
34282,'s,O,20
34283,Software,B-other,5
34284,Freedom,I-other,15
34285,Day,I-other,15
34286,.,O,20
34287,Join,O,20
34288,us,O,20
34289,at,O,20
34290,UP,B-geo-loc,2
34291,Diliman,I-geo-loc,12
34292,for,O,20
34293,a,O,20
34294,day,O,20
34295,of,O,20
34296,great,O,20
34297,events,O,20
34298,.,O,20
34299,Free,O,20
34300,admission,O,20
34301,!,O,20
34302,http://ow.ly/2FM1n,O,20
34303,#sfdphils,O,20

34304,Castle,B-person,6
34305,goes,O,20
34306,down,O,20
34307,",",O,20
34308,Murkowski,B-person,6
34309,goes,O,20
34310,write-in,O,20
34311,.,O,20
34312,Probably,O,20
34313,not,O,20
34314,the,O,20
34315,NRSC,B-other,5
34316,'s,O,20
34317,best-ever,O,20
34318,week,O,20
34319,.,O,20

34320,Every,O,20
34321,Saturday,O,20
34322,night,O,20
34323,Casitas,B-facility,1
34324,presents,O,20
34325,Luna,B-facility,1
34326,Lounge,I-facility,11
34327,",",O,20
34328,the,O,20
34329,perfect,O,20
34330,setting,O,20
34331,to,O,20
34332,linger,O,20
34333,under,O,20
34334,the,O,20
34335,moonlight,O,20
34336,http://twitpic.com/2pdt30,O,20

34337,The,O,20
34338,latest,O,20
34339,App,O,20
34340,news,O,20
34341,:,O,20
34342,iTunes,B-company,0
34343,Instant,O,20
34344,:,O,20
34345,Search,O,20
34346,iTunes,B-company,0
34347,at,O,20
34348,high,O,20
34349,speed,O,20
34350,thanks,O,20
34351,to,O,20
34352,15-year-old,O,20
34353,developer,O,20
34354,:,O,20
34355,If,O,20
34356,you've,O,20
34357,hear,O,20
34358,...,O,20
34359,http://bit.ly/cy1wNb,O,20

34360,RT,O,20
34361,@rocsidiaz,O,20
34362,:,O,20
34363,@Wale,O,20
34364,ill,O,20
34365,be,O,20
34366,in,O,20
34367,DC,B-geo-loc,2
34368,tonight,O,20
34369,where,O,20
34370,u,O,20
34371,at,O,20
34372,??,O,20
34373,Ill,O,20
34374,be,O,20
34375,at,O,20
34376,muse,B-facility,1
34377,717,O,20
34378,6th,O,20
34379,St,O,20
34380,Nw,O,20
34381,Dc,O,20
34382,to,O,20
34383,party,O,20

34384,I,O,20
34385,don't,O,20
34386,know,O,20
34387,",",O,20
34388,how,O,20
34389,to,O,20
34390,be,O,20
34391,fine,O,20
34392,when,O,20
34393,i'm,O,20
34394,not,O,20
34395,.,O,20
34396,And,O,20
34397,i,O,20
34398,don't,O,20
34399,know,O,20
34400,how,O,20
34401,to,O,20
34402,make,O,20
34403,a,O,20
34404,feelin,O,20
34405,stop,O,20
34406,.,O,20

34407,"'""",O,20
34408,When,O,20
34409,I,O,20
34410,think,O,20
34411,of,O,20
34412,the,O,20
34413,Fearless,B-other,5
34414,Tour,I-other,15
34415,",",O,20
34416,I,O,20
34417,think,O,20
34418,of,O,20
34419,how,O,20
34420,this,O,20
34421,is,O,20
34422,one,O,20
34423,of,O,20
34424,the,O,20
34425,golden,O,20
34426,ages,O,20
34427,of,O,20
34428,my,O,20
34429,life,O,20
34430,.,O,20
34431,High,O,20
34432,school,O,20
34433,"...""",O,20
34434,http://tumblr.com/xbhiucqso',O,20

34435,The,O,20
34436,babe,O,20
34437,'s,O,20
34438,first,O,20
34439,day,O,20
34440,of,O,20
34441,co-op,O,20
34442,preschool,O,20
34443,.,O,20
34444,http://plixi.com/p/45663997,O,20

34445,time,O,20
34446,to,O,20
34447,get,O,20
34448,into,O,20
34449,the,O,20
34450,PJ,O,20
34451,Bottoms,O,20
34452,;D,O,20

34453,#YouKnowHow,O,20
34454,when,O,20
34455,you,O,20
34456,see,O,20
34457,little,O,20
34458,kids,O,20
34459,and,O,20
34460,u,O,20
34461,feel,O,20
34462,like,O,20
34463,u,O,20
34464,have,O,20
34465,to,O,20
34466,watch,O,20
34467,them,O,20
34468,cuz,O,20
34469,their,O,20
34470,parents,O,20
34471,aren't?,O,20
34472,Lol,O,20

34473,RT,O,20
34474,@PolarBeverages,O,20
34475,:,O,20
34476,Before,O,20
34477,Hurricane,B-other,5
34478,Earl,I-other,15
34479,comes,O,20
34480,",",O,20
34481,stock,O,20
34482,up,O,20
34483,on,O,20
34484,Polar,O,20
34485,Orange,O,20
34486,Dry,O,20
34487,!,O,20
34488,:),O,20

34489,Soulja,B-person,6
34490,Boy,I-person,16
34491,|,O,20
34492,TheDeAndreWay,O,20
34493,.,O,20
34494,com,O,20
34495,-,O,20
34496,The,B-other,5
34497,DeAndre,I-other,15
34498,Way,I-other,15
34499,in,O,20
34500,stores,O,20
34501,Nov,O,20
34502,2,O,20
34503,",",O,20
34504,2010,O,20
34505,http://t.co/8XvVWHz,O,20
34506,via,O,20
34507,@SouljaBoy,O,20

34508,RT,O,20
34509,@MyPhilaEagles,O,20
34510,:,O,20
34511,Is,O,20
34512,it,O,20
34513,Sunday,O,20
34514,yet,O,20
34515,?,O,20
34516,#Eagles,O,20

34517,Best,O,20
34518,wishes,O,20
34519,to,O,20
34520,everyone,O,20
34521,as,O,20
34522,you,O,20
34523,travel,O,20
34524,to,O,20
34525,your,O,20
34526,respective,O,20
34527,football,O,20
34528,games,O,20
34529,tonight,O,20
34530,",",O,20
34531,and,O,20
34532,this,O,20
34533,weekend,O,20
34534,.,O,20
34535,Go,O,20
34536,band,O,20
34537,!,O,20

34538,Blades,B-sportsteam,8
34539,trade,O,20
34540,Travis,B-person,6
34541,Toomey,I-person,16
34542,to,O,20
34543,Seattle,B-geo-loc,2
34544,for,O,20
34545,4th,O,20
34546,Rd,O,20
34547,Pick,O,20
34548,in,O,20
34549,',O,20
34550,11,B-other,5
34551,Bantam,I-other,15
34552,Draft,I-other,15
34553,.,O,20
34554,7,O,20
34555,20-year,O,20
34556,olds,O,20
34557,remain,O,20
34558,.,O,20
34559,#yxe,O,20
34560,#Blades,O,20
34561,#WHL,O,20

34562,Just,O,20
34563,when,O,20
34564,you,O,20
34565,turned,O,20
34566,your,O,20
34567,back,O,20
34568,!:,O,20
34569,http://wp.me/pSFZQ-9w,O,20

34570,@lennaraye,O,20
34571,i,O,20
34572,know,O,20
34573,its,O,20
34574,awful,O,20
34575,.,O,20
34576,i,O,20
34577,hate,O,20
34578,the,O,20
34579,feeling,O,20
34580,of,O,20
34581,being,O,20
34582,passed,O,20
34583,even,O,20
34584,when,O,20
34585,im,O,20
34586,going,O,20
34587,a,O,20
34588,little,O,20
34589,bit,O,20
34590,over,O,20
34591,speed,O,20
34592,limit,O,20

34593,OMFresh,O,20
34594,man,O,20
34595,he,O,20
34596,has,O,20
34597,a,O,20
34598,body,O,20
34599,yes,O,20
34600,i,O,20
34601,finally,O,20
34602,saw,O,20
34603,it,O,20
34604,today,O,20
34605,lolz,O,20
34606,during,O,20
34607,gym,O,20
34608,he,O,20
34609,was,O,20
34610,lifting,O,20
34611,up,O,20
34612,his,O,20
34613,shirt,O,20
34614,;),O,20
34615,#TeamWonder,O,20

34616,RT,O,20
34617,@MsSingandPlay,O,20
34618,:,O,20
34619,@bruindude92,O,20
34620,Aww,O,20
34621,:,O,20
34622,0,O,20
34623,(,O,20
34624,When,O,20
34625,do,O,20
34626,you,O,20
34627,guys,O,20
34628,start,O,20
34629,filming,O,20
34630,for,O,20
34631,season,O,20
34632,5,O,20
34633,?,O,20
34634,(,O,20
34635,because,O,20
34636,there,O,20
34637,just,O,20
34638,HAS,O,20
34639,to,O,20
34640,be,O,20
34641,an,O,20
34642,S5,O,20
34643,or,O,20
34644,I'll,O,20
34645,cry,O,20
34646,),O,20

34647,@mamasoxfanVI26,O,20
34648,It,O,20
34649,has,O,20
34650,been,O,20
34651,3,O,20
34652,years,O,20
